sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
T0001,0,19465,0.000000,0.000000,-0.925961,0.893093,0.753441,0.000000,-0.551743,0.000001,0.000000,0.000000,-1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805628,0.000000,0.000000,-0.823176,-0.736899,-0.641253,-0.636950,-1.212437,-2.301193,-0.524124,1.009564,-0.471053,-0.764598,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.542407,0.457592,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0001,1,22080,0.000000,0.000000,0.000000,0.000000,0.000000,-0.686666,-1.103488,-0.520921,-2.266403,0.000000,-2.068424,-0.435560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805628,0.000000,0.000000,-0.823176,0.000000,-0.641253,-0.000002,-0.606218,0.000000,0.000001,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0001,2,24718,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.551743,-0.520920,-1.133202,0.000000,-1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805628,0.941923,0.000000,-0.823176,0.000000,-0.641254,-0.636953,-0.606218,0.000000,0.000001,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.517330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0001,3,27372,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,-0.551743,-0.520920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805628,0.941923,0.000000,-0.823176,0.000000,-0.641254,-0.636953,-0.606218,0.000000,0.000001,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.517330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0001,4,29977,0.000000,-0.979217,0.000000,0.000000,0.000000,-0.686666,-1.103488,-0.520920,-3.399605,-0.446913,-2.068424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.883846,0.000000,0.000000,0.000000,1.282510,1.910856,1.212440,8.054177,0.524124,2.019128,0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108528,0.000000,0.000000,0.000000,0.073885,0.110084,0.069849,0.464000,0.030195,0.116322,0.027137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0001,5,32522,0.000000,0.000000,0.000000,0.893093,0.000000,-0.000002,-0.551744,-0.520920,-0.000004,0.000000,-0.000001,0.000000,0.753722,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805628,0.000000,0.000000,-0.823175,-0.736900,-0.641254,0.000000,-0.606216,-1.150597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.542315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.457685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0001,6,35093,0.000000,0.000000,0.000000,0.893093,0.000000,0.686666,-0.551744,0.000000,-0.000004,0.000000,-1.034212,0.000000,0.753722,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805628,0.000000,0.000000,-0.823175,-0.736900,-0.641254,0.000000,-0.606216,-1.150597,0.000000,2.019128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.382730,0.000000,0.294267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.323003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0001,7,37677,0.000000,0.000000,0.000000,0.893093,0.000000,0.000000,-0.551744,0.000000,-0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805628,0.000000,0.000000,-0.823175,-0.736900,-0.641254,0.000000,-0.606216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0001,8,40330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.551744,0.000000,-0.000004,0.000000,-1.034212,0.000000,0.753722,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805628,0.000000,0.000000,-0.823175,-0.736900,-1.282509,-0.636951,-0.606216,0.000000,0.000000,2.019128,-0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0001,9,42907,0.000000,0.000000,0.000000,0.893093,0.000000,0.000000,-0.551744,0.000000,-1.133202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805628,0.000000,0.000000,-0.823175,-0.736900,-0.641254,-0.636951,-0.606216,0.000000,0.000000,1.009564,-0.471053,0.000000,0.000000,0.000000,-1.095956,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
