sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
T0005,0,22108,0.000000,0.000000,-0.925964,0.000000,0.000000,1.373333,0.551743,0.520924,4.532806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.941925,-0.877960,-0.823175,-1.473799,-1.923767,-1.273910,-1.818657,-4.602386,-0.524124,-1.009564,-0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.196786,0.079060,0.074644,0.649510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0005,1,24739,0.000000,0.000000,-0.925964,0.000000,0.000000,1.373333,0.000000,0.520924,4.532806,0.000000,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.941921,-0.877960,0.000000,-0.736900,-1.282511,-1.273907,-1.212437,-2.301193,0.000000,-1.009565,-0.471054,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.184061,0.000000,0.069817,0.607511,0.000000,0.138611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.536963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.463037,0.000000,0.000000,0.000000,0.000000
T0005,2,27300,0.000000,0.000000,-0.925964,0.000000,0.000000,1.373333,0.000000,0.520924,3.399605,0.000000,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.941921,-0.877960,0.000000,-0.736900,-1.282511,-1.273907,-1.212437,-2.301193,0.000000,-1.009565,-0.471054,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217022,0.000000,0.082319,0.537226,0.000000,0.163432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.536963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.463037,0.000000,0.000000,0.000000,0.000000
T0005,3,29889,0.000000,-0.979218,-1.851925,0.000000,-0.753441,0.000000,-0.551743,-0.520920,-1.133202,0.000000,0.000000,0.000000,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.805626,0.941923,-0.877960,-0.823175,-1.473799,-1.923763,-1.910858,-1.212437,-3.451790,0.000000,-2.019129,-0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.461003,0.538997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0005,4,32527,0.000000,-0.000002,-0.925964,0.000000,-0.753441,1.373333,0.000000,0.520922,4.532806,0.000000,0.000000,0.000000,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.805626,0.941923,-0.877960,-0.823175,-1.473799,-1.282509,-1.910858,-1.212437,-2.301193,0.000000,-2.019129,-0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.213680,0.000000,0.081051,0.705269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.461003,0.538997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0005,5,35153,0.000000,-0.000002,-0.925964,0.000000,-0.753441,1.373333,0.000000,0.520922,3.399605,0.000000,2.068422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805626,0.941923,-0.877960,-0.823175,-1.473799,-1.282509,-1.910858,-1.212437,-2.301193,0.000000,-2.019129,-0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.186536,0.000000,0.070755,0.461760,0.000000,0.280949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.461003,0.538997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0005,6,37830,0.000000,-0.000002,-1.851925,-0.893093,-0.753441,0.686665,0.000000,0.520922,3.399605,-0.446913,1.034212,0.000000,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.000000,0.000000,-0.877960,-0.823175,-1.473799,-3.206278,-3.821716,-3.031094,-13.807160,-1.048250,-2.019129,-0.942107,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994141,0.000000,0.000000,0.000000,0.000000,0.000000,0.121719,0.000000,0.092339,0.602617,0.000000,0.183325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0005,7,40507,0.000000,0.000000,-1.851925,0.000000,0.000000,0.686665,-0.000002,0.520922,4.532810,0.000000,0.000000,0.435560,0.000000,0.000000,0.000000,0.000000,0.632832,0.000000,0.805626,0.941921,-0.000004,-0.823177,-1.473799,-1.282511,-1.273907,-1.212437,-2.301193,0.000002,-3.028694,-0.471053,0.000000,0.000000,0.000000,0.000000,0.680105,-0.994141,0.000000,0.000000,0.000000,0.000000,0.000000,0.100850,0.000000,0.076507,0.665729,0.000000,0.000000,0.063970,0.000000,0.000000,0.000000,0.000000,0.092943,0.000000,0.331854,0.387997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280149,0.000000
T0005,8,43117,0.000000,0.000000,-0.925961,0.000000,0.000000,1.373331,-0.000002,0.520922,3.399609,0.000000,1.034212,0.435560,0.000000,0.000000,0.000000,0.000000,0.632832,0.000000,0.805626,-0.000002,-0.000004,-0.823177,-1.473799,-1.282511,-1.910858,-1.212437,-2.301193,0.000002,-1.009564,-0.471053,0.000000,0.000000,0.000000,0.000000,0.680105,-0.994141,0.000000,0.000000,0.000000,0.000000,0.000000,0.185674,0.000000,0.070428,0.459626,0.000000,0.139825,0.058888,0.000000,0.000000,0.000000,0.000000,0.085559,0.000000,0.542241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.457757,0.000000
T0005,9,45761,0.000000,0.000000,-0.925961,0.000000,0.000000,0.686666,-0.000002,0.520922,3.399609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.632832,0.000000,0.805626,-0.000002,-0.000004,-0.000002,-1.473799,-1.282511,-1.273907,-1.212437,-2.301193,0.000002,-1.009564,-0.471053,0.000000,0.000000,0.000000,0.000000,0.680105,-0.994141,0.000000,0.000000,0.000000,0.000000,0.000000,0.131042,0.000000,0.099412,0.648777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120769,0.000000,0.542241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.457757,0.000000
