sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
T0003,0,13229,0.000000,-0.979218,0.000000,-0.893093,0.000000,0.000000,0.000000,-0.520922,0.000000,0.000000,-2.068424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.000000,0.000000,0.000000,-0.736899,-1.923764,-1.273902,-0.606220,-6.903580,-1.048251,-1.009564,-0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,1,15922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,-0.520922,-1.133202,0.000000,-1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,1.150597,0.000000,-1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.411828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.588171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,2,18504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.520921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.000000,0.000000,0.000000,0.000000,-0.641254,0.636953,0.606220,1.150597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251807,0.000000,0.000000,0.000000,0.000000,0.000000,0.199085,0.189479,0.359629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,3,21125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.551744,-0.520921,1.133202,0.000000,-1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.941923,0.000000,0.000000,-0.736899,-0.641254,0.000000,0.606220,0.000000,0.000000,0.000000,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258350,0.302056,0.000000,0.000000,0.000000,0.000000,0.000000,0.194403,0.000000,0.000000,0.000000,0.000000,0.245192,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,4,23735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.551744,-0.520921,1.133202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.000000,0.000000,0.000000,-0.736899,-0.641254,0.000000,0.606220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,5,26301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.551744,-0.520921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.000000,0.000000,0.000000,-0.736899,-0.641254,0.000000,0.606220,-1.150597,0.000000,-1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,6,28939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.520921,0.000000,0.000000,-1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.000000,0.000000,0.000000,-0.736899,-0.641254,0.000000,0.000000,-1.150597,0.000000,1.009566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.443825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.556175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,7,31538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.520921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.941923,0.000000,0.000000,-0.736899,-0.641255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320693,0.374947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.304360,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,8,34131,0.000000,0.000000,0.000000,0.000000,0.000000,0.686668,0.000000,-0.520921,0.000000,0.000000,-1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.941923,0.000000,0.000000,-0.736899,-0.641255,0.000000,0.000000,0.000000,0.000000,1.009566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.292200,0.341633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,9,36752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,-0.000001,0.000000,0.446914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.941923,0.000000,0.000000,-0.736899,-0.641255,0.000000,0.606220,0.000000,0.000000,1.009566,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195165,0.228183,0.000000,0.000000,0.000000,0.000000,0.000000,0.146858,0.000000,0.000000,0.244569,0.000000,0.185225,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,10,39324,0.000000,0.000000,0.000000,0.000000,0.000000,0.686668,0.000000,-0.000001,2.266403,0.446914,-1.034212,0.435560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.941923,0.000000,0.000000,-0.736899,-0.641255,-0.636951,0.606220,0.000000,0.000000,0.000000,-0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.179028,0.000000,0.000000,0.590895,0.116519,0.000000,0.113559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342272,0.400176,0.000000,0.000000,0.000000,0.000000,0.000000,0.257553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0003,11,41874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,-0.520922,1.133202,0.446914,-2.068424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805630,0.941923,0.000000,0.000000,-0.736899,-0.641255,0.000004,0.606220,1.150604,0.000000,1.009566,0.471053,0.000000,0.000000,0.806348,0.000000,0.000000,-0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.717163,0.282836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139109,0.162643,0.000000,0.000000,0.000000,0.000000,0.000001,0.104677,0.198676,0.000000,0.174323,0.081337,0.000000,0.000000,0.139233,0.000000,0.000000,0.000000
