sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
S9999,0,11478,0.000000,-0.000001,0.925962,0.000000,0.000000,1.373335,0.000000,0.520920,6.799210,0.446914,0.000000,0.435560,0.000000,0.000000,-0.865127,-1.106320,0.000000,0.000000,-0.805626,-1.883846,0.000000,0.000000,-0.736899,-0.641255,-1.273902,-1.212439,-6.903580,-1.048249,-1.009564,-0.471053,0.000000,0.000000,0.000000,0.000000,-0.680105,0.000000,0.000000,0.000000,0.088171,0.000000,0.000000,0.130770,0.000000,0.049602,0.647427,0.042556,0.000000,0.041474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9999,1,14099,-0.837887,0.000000,0.000000,0.000001,0.000000,0.000000,-1.103487,-0.520921,-1.133202,0.000000,-1.034211,-0.435560,0.753722,0.000000,0.000000,0.000000,0.000000,-0.947020,0.000000,0.000000,0.877956,0.000000,0.000000,1.923765,0.636953,0.000000,3.451790,0.524124,-1.009564,0.471053,0.764598,0.812244,0.806348,1.095956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.999998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077252,0.000000,0.000000,0.169274,0.056046,0.000000,0.303727,0.046118,0.000000,0.041448,0.067278,0.071470,0.070951,0.096434,0.000000,0.000000
S9999,2,16732,-0.837887,0.979217,0.925962,0.000001,0.000000,3.433334,0.551745,1.562761,11.332013,0.446914,0.000000,0.871120,0.753722,0.000000,0.000000,-1.106319,0.000000,-0.947020,-0.805626,0.000000,0.000000,0.000000,-0.736899,-0.641254,-2.547804,-1.818659,-9.204773,-0.524124,0.000000,-0.471054,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.046950,0.044396,0.000000,0.000000,0.164615,0.026454,0.074928,0.543325,0.021428,0.000000,0.041767,0.036138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
S9999,3,19392,-0.000002,1.958434,0.925962,1.786187,0.753441,4.806665,1.103489,2.083681,15.864815,0.446914,0.000000,0.871120,0.753722,0.000000,0.000000,0.000001,0.000000,-0.947020,-0.805626,-1.883846,0.000000,-0.823175,-0.736900,-1.923764,-1.273902,-1.818660,-9.204773,-0.524124,-1.009564,-0.471053,0.764599,0.000000,0.000000,0.000000,-0.680105,0.000000,0.000000,0.062461,0.029532,0.056968,0.024030,0.153301,0.035194,0.066456,0.505983,0.014254,0.000000,0.027783,0.024039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9999,4,22057,0.000000,0.979217,0.925962,0.893094,0.753441,2.059999,0.000000,1.041841,7.932411,0.446913,0.000000,0.435560,0.753722,0.808875,0.865127,0.000001,0.632832,-0.947020,-0.805626,0.000000,0.000000,0.823177,-0.736899,0.000000,0.636953,0.606218,3.451797,0.524125,-1.009564,-0.000000,0.000000,0.812244,0.000000,1.095956,0.000000,0.000000,0.000000,0.052848,0.049974,0.048200,0.040663,0.111177,0.000000,0.056228,0.428108,0.024120,0.000000,0.023507,0.040678,0.043655,0.046690,0.000000,0.034154,0.000000,0.000000,0.000000,0.000000,0.103538,0.000000,0.000000,0.080115,0.076249,0.434163,0.065924,0.000000,0.000000,0.000000,0.102163,0.000000,0.137848,0.000000,0.000000
S9999,5,24625,0.000000,-0.000001,0.925962,0.893094,0.000000,1.373333,-0.551744,0.520921,6.799210,0.446913,0.000000,0.435560,0.000000,0.808875,-0.865127,-1.106319,0.632832,-0.947020,-0.805626,0.000000,0.000000,0.000000,-0.736899,-0.641254,0.000002,-0.606218,0.000008,0.000001,-2.019129,-0.471054,0.764598,0.812244,0.000000,1.095956,0.000000,0.000000,0.000000,0.000000,0.072134,0.069574,0.000000,0.106985,0.000000,0.040581,0.529670,0.034815,0.000000,0.033931,0.000000,0.063013,0.000000,0.000000,0.049299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000003,0.000000,0.000000,0.000000,0.286066,0.303892,0.000000,0.410039,0.000000,0.000000
S9999,6,27291,0.000000,0.979216,0.925962,0.000001,0.000000,2.060001,0.551744,0.520921,9.065613,0.446913,1.034211,0.435560,0.753722,0.000000,0.000000,0.000001,0.000000,-0.947020,-0.805626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,-0.000002,-1.150589,0.000001,-2.019129,0.000000,0.000000,0.000000,0.000000,0.000000,-0.680105,0.000000,0.000000,0.058377,0.055203,0.000000,0.000000,0.122810,0.032893,0.031055,0.540461,0.026643,0.061656,0.025967,0.044934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9999,7,29819,0.000000,0.979216,0.925962,0.893094,0.000000,2.060001,0.551744,0.520921,9.065613,0.446913,0.000000,0.435560,0.000000,0.000000,0.000000,0.000001,0.000000,-0.947020,-0.805626,0.000000,0.000000,0.000000,0.000000,0.000000,-0.636950,-0.000002,-2.301186,0.000001,-1.009564,0.000000,0.764599,0.000000,0.000000,0.000000,-0.680105,0.000000,0.000000,0.061667,0.058314,0.056244,0.000000,0.129731,0.034747,0.032806,0.570917,0.028145,0.000000,0.027430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000
S9999,8,32387,0.000000,0.979216,0.925962,0.000001,0.000000,2.746666,0.551744,0.520921,9.065613,0.446913,1.034211,0.435560,0.000000,0.000000,0.000000,0.000001,0.000000,-0.947020,-0.805626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,-0.000002,-1.150589,0.000001,-1.009564,0.000000,0.764599,0.000000,0.000000,0.000000,-0.680105,0.000000,0.000000,0.058612,0.055424,0.000000,0.000000,0.164404,0.033025,0.031180,0.542630,0.026750,0.061904,0.026071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000001,0.000000,0.000000,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000
S9999,9,35041,0.000000,-0.000001,0.925962,0.000001,0.000000,2.746666,0.551744,0.520921,9.065613,0.446913,1.034211,0.435560,0.000000,0.808875,0.000000,0.000001,0.000000,-0.947020,-0.805626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,-0.000002,-1.150589,0.000001,-1.009564,0.000000,0.764599,0.000000,0.000000,0.000000,-0.680105,0.000000,0.000000,0.000000,0.055995,0.000000,0.000000,0.166097,0.033365,0.031501,0.548219,0.027026,0.062541,0.026339,0.000000,0.048915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000001,0.000000,0.000000,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000
