sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
S9997,0,10496,0.837887,-0.000001,0.000000,0.893094,0.753441,-0.686666,0.000000,0.520922,0.000000,-0.000000,0.000000,0.000000,1.507444,0.808875,0.000000,0.000000,-0.632832,0.000000,0.000000,0.000000,-0.877956,0.000000,0.000000,0.000000,0.000000,0.000000,-1.150597,0.524124,0.000000,0.000000,0.764599,-0.812244,0.000000,0.000000,-0.680105,0.000000,0.157448,0.000000,0.000000,0.167822,0.141580,0.000000,0.000000,0.097887,0.000000,0.000000,0.000000,0.000000,0.283266,0.151997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406700,0.000000,0.000000,0.593300,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,1,13156,0.000000,0.000000,0.000000,0.000000,0.000000,-0.686668,-0.551744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.000000,0.000000,0.000000,0.823177,0.000000,0.000000,0.000000,0.000000,-2.301193,-0.000001,-1.009564,0.000000,0.764598,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481553,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,2,15716,0.000000,0.000000,0.000000,0.000000,0.000000,-0.686666,-0.551744,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.000000,-0.941924,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,-1.150597,-0.524125,-1.009564,0.000000,0.764598,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,3,18316,0.000000,0.000000,0.000000,0.000000,0.000000,-0.686666,-0.551744,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,0.000000,-0.524125,-1.009564,0.000000,0.764598,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,4,20959,0.000000,0.000000,0.000000,0.000000,0.000000,-0.686666,-0.551744,0.000001,0.000000,0.000000,-1.034211,0.000000,0.000000,0.000000,-0.865127,-1.106320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.641256,0.000000,0.000000,-2.301193,0.000000,-1.009564,0.000000,0.764598,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,5,23530,0.000000,0.000000,0.000000,0.893094,0.000000,0.000000,0.000000,0.520921,1.133202,0.000000,1.034211,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,-1.150597,-0.524125,-1.009564,0.000000,0.764598,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249368,0.000000,0.000000,0.000000,0.145451,0.316411,0.000000,0.288771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,6,26163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.686666,-0.551744,0.000001,0.000000,0.000000,1.034211,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.000000,0.000000,0.000000,0.823177,0.000000,0.000000,0.000000,0.000000,-1.150597,-0.000001,0.000000,0.000000,0.764598,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481553,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,7,28724,0.000000,0.000000,0.000000,0.000000,0.000000,-0.686666,-0.551744,0.000001,0.000000,0.000000,1.034211,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.150597,0.000000,0.000000,0.000000,0.764598,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,8,31339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-1.133202,0.000000,1.034211,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.150597,0.000000,0.000000,0.000000,0.764598,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,9,33977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,1.133202,0.000000,-1.034211,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.000000,0.000000,-0.877956,0.000001,0.000000,0.000000,0.000000,0.000000,-1.150597,-0.000001,1.009564,0.000000,0.000000,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,10,36532,0.837887,0.000000,-0.925962,0.893094,0.000000,-0.000002,0.000000,0.000001,0.000000,-0.000000,1.034211,0.000000,0.000000,-0.000000,-0.865126,0.000000,-0.632832,0.000000,0.000000,-0.941923,-0.877956,0.000000,0.736899,-0.000001,0.000000,0.000000,-1.150597,0.000000,0.000000,0.000000,0.764599,0.000000,-0.806348,-1.095956,-0.680105,0.000000,0.303012,0.000000,0.000000,0.322977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.509224,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,11,39137,0.837887,0.000000,0.000000,0.893094,0.753441,-0.000002,0.000000,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.865126,0.000000,-0.632832,0.000000,0.000000,-0.941923,-0.877956,0.000000,0.736899,-0.000001,0.000000,0.000000,-1.150597,0.000000,0.000000,0.000000,0.764599,-0.812244,-0.806348,-1.095956,-0.680105,0.000000,0.337256,0.000000,0.000000,0.359477,0.303266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.509223,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,12,41748,0.837887,0.000000,0.000000,0.893094,0.000000,-0.000002,0.000000,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.808875,-0.865126,0.000000,-0.632832,0.000000,0.000000,-0.941923,0.000000,0.000000,-0.000001,-0.000001,0.000000,0.000000,-1.150597,0.000000,0.000000,0.000000,0.764599,0.000000,-0.806348,-1.095956,-0.680105,0.000000,0.329895,0.000000,0.000000,0.351632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.318473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,13,44402,0.837887,-0.979218,0.000000,0.893094,0.000000,-0.000002,-0.551744,0.000001,0.000000,-0.000000,1.034211,0.000000,0.000000,-0.000000,-0.865126,0.000000,-0.632832,0.000000,0.000000,-0.941923,0.000000,0.000000,0.736899,-0.000001,0.000000,0.000000,-1.150597,0.000000,1.009565,0.000000,0.764599,0.000000,-0.806348,-1.095956,-0.680105,0.000000,0.303012,0.000000,0.000000,0.322977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.293461,0.000000,0.000000,0.000000,0.000000,0.000000,0.402047,0.000000,0.304492,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,14,47051,0.837887,0.000000,0.000000,0.893094,0.753441,-0.000002,0.000000,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.808875,0.000000,0.000000,-0.632832,0.000000,0.000000,-0.941923,-0.877956,0.000000,0.736899,-0.000001,0.000000,0.000000,-1.150597,0.000000,0.000000,0.000000,0.764599,0.000000,-0.806348,-1.095956,-0.680105,0.000000,0.254422,0.000000,0.000000,0.271185,0.228780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.509223,0.000000,0.000000,0.000000,0.000000,0.000000
S9997,15,49673,0.837887,0.000000,0.000000,0.893094,0.753441,-0.000002,0.000000,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.808875,-0.865126,0.000000,-0.632832,0.000000,0.000000,-0.941923,-0.877956,0.000000,0.736899,-0.000001,0.636951,0.000000,-1.150597,0.000000,-1.009564,0.000000,0.764599,-0.812244,-0.806348,-1.095956,-0.680105,0.000000,0.254422,0.000000,0.000000,0.271185,0.228780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344595,0.000000,0.297857,0.000000,0.000000,0.000000,0.000000,0.000000,0.357548,0.000000,0.000000,0.000000,0.000000,0.000000
