sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
T0002,0,13390,0.000000,0.000000,-0.925961,0.000000,0.000000,0.686666,-0.551744,0.000000,-1.133202,0.000000,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805630,0.000000,-0.877958,0.000001,0.736899,-0.000001,-0.000002,-0.000002,0.000000,0.000000,0.000000,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.399021,0.000000,0.000000,0.000000,0.000000,0.600979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.306374,0.000000,0.000000,0.000000,0.000000,0.398351
T0002,1,16022,0.000000,-0.979217,0.000000,-0.893093,-0.753441,-0.000002,-0.551744,-0.000001,0.000000,0.446913,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805630,-0.941923,-0.877958,0.000000,0.736899,0.000000,0.636950,0.000000,2.301193,0.000000,-1.009564,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.301739,0.698261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.165982,0.000000,0.143469,0.000000,0.518329,0.000000,0.000000,0.000000,0.172221,0.000000,0.000000,0.000000,0.000000,0.000000
T0002,2,18606,0.000000,-0.979218,0.000000,0.000000,0.000000,-0.000002,-0.551744,0.000000,-1.133202,0.000000,2.068424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805630,-0.941923,-0.877958,0.000000,0.000000,-0.641254,0.000000,0.000000,-2.301193,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0002,3,21254,0.000000,-0.979218,0.000000,0.000000,0.000000,-0.000002,-0.551744,0.000000,-1.133202,0.000000,2.068424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805630,-0.941923,-0.877958,0.000000,0.000000,-0.641254,0.000000,0.000000,-1.150597,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0002,4,23864,0.000000,-0.979218,0.000000,0.000000,0.000000,-0.000002,-0.551744,0.000000,-2.266403,0.000000,2.068424,-0.435560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,0.000000,-0.877958,0.000001,0.736899,-0.000001,0.636950,0.606218,2.301193,0.524125,1.009564,0.471053,0.764598,0.000000,0.000000,0.000000,0.000000,0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091600,0.000000,0.079176,0.075356,0.286049,0.065151,0.125494,0.058554,0.095043,0.000000,0.000000,0.000000,0.000000,0.123576
T0002,5,26497,0.000000,0.000000,0.000000,0.893094,-0.753441,2.059999,0.551743,0.520919,3.399601,0.446913,2.068424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805630,-0.941923,-0.877958,0.000000,0.000000,-1.282509,-0.636955,-0.606220,-3.451790,-0.524125,-1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089842,0.000000,0.207229,0.055504,0.052403,0.341988,0.044958,0.208076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T0002,6,29151,0.000000,-0.979217,0.000000,0.000000,-0.753441,0.000000,-0.000001,-0.000001,-1.133205,0.000000,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805630,0.000000,-0.877958,0.000001,-0.000001,-0.641255,-0.000002,-0.606218,-1.150597,-0.000001,1.009564,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.364687,0.000000,0.276197,0.000000,0.000000,0.000000,0.000000,0.359115
T0002,7,31756,0.000000,-0.979217,0.000000,0.000000,-0.753441,0.000000,-0.000001,-0.000001,-1.133205,0.000000,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805630,0.000000,-0.877958,0.823176,0.736899,0.641255,1.910854,1.212439,6.903580,1.048249,1.009566,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051305,0.045928,0.039967,0.119095,0.075566,0.430270,0.065333,0.062922,0.000000,0.047654,0.000000,0.000000,0.000000,0.000000,0.061960
T0002,8,34356,0.000000,-0.979218,-0.925961,-0.893093,-0.753441,-1.373335,-1.103489,-1.041841,-6.799210,0.000000,2.068424,-0.435560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805630,0.000000,-0.877958,0.000001,-0.000001,-1.282510,-0.636953,-0.606218,-1.150597,-0.000001,-1.009564,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434742,0.000000,0.000000,0.000000,0.000000,0.565257
T0002,9,36972,0.000000,-0.979217,0.000000,-0.893093,-0.753441,0.000000,-0.000001,-0.000001,-1.133202,0.000000,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.805630,0.000000,-0.877958,0.000001,0.736899,-0.641255,-0.636953,-0.606218,-1.150597,-0.000001,0.000000,-0.471053,0.764598,0.000000,0.000000,0.000000,0.000000,0.994140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.306374,0.000000,0.000000,0.000000,0.000000,0.398351
