sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
S0004,0,13162,0.837887,-0.000001,0.000002,0.000000,-0.753441,0.686666,0.551743,0.520922,0.446913,0.435560,0.000000,0.000000,2.266396,0.000000,0.000000,0.000000,0.000000,0.000000,0.805626,0.941923,-0.877958,0.823176,0.736899,0.641256,0.636950,1.212439,1.048249,0.471053,0.000000,0.994140,5.752983,0.000000,0.764598,0.000000,0.000000,0.000000,0.145819,0.000000,0.000000,0.000000,0.000000,0.119502,0.096021,0.090657,0.077777,0.075801,0.000000,0.000000,0.394424,0.000000,0.000000,0.000000,0.000000,0.000000,0.054327,0.063518,0.000000,0.055510,0.049692,0.043243,0.042952,0.081760,0.070688,0.031765,0.000000,0.067039,0.387947,0.000000,0.051560,0.000000,0.000000,0.000000
S0004,1,15783,0.000000,-0.979218,-0.925961,0.000000,0.000000,-0.686668,0.000000,0.000001,0.000000,0.435560,0.000000,0.000000,-1.133202,-1.034212,0.000000,0.000000,0.000000,-1.106320,0.805626,0.000000,-0.877958,0.000001,0.736899,0.641256,-0.000004,0.000000,0.524125,0.471053,0.000000,0.994140,3.451790,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.999998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096028,0.000000,0.000000,0.000000,0.087836,0.076436,0.000000,0.000000,0.062474,0.056148,0.000000,0.118498,0.411442,0.000000,0.091138,0.000000,0.000000,0.000000
S0004,2,18372,0.000000,0.000000,0.000000,0.000000,0.000000,0.686666,0.551743,0.520922,0.446913,0.435560,0.000000,0.000000,2.266403,1.034212,0.000000,0.000000,0.000000,-1.106320,0.805626,1.883846,0.000000,0.823176,0.736899,2.565020,1.273903,1.818661,1.048251,0.942106,0.000000,0.994140,10.355378,1.009566,0.764598,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115553,0.092848,0.087662,0.075207,0.073297,0.000000,0.000000,0.381394,0.174039,0.000000,0.000000,0.000000,0.000000,0.031193,0.072940,0.000000,0.031872,0.028532,0.099313,0.049323,0.070416,0.040587,0.036477,0.000000,0.038492,0.400944,0.039089,0.029604,0.000000,0.031220,0.000000
S0004,3,20912,0.000000,0.979218,0.000000,0.000000,0.000000,0.686666,0.551744,0.520921,0.446913,0.435560,0.000000,0.000000,3.399605,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.606220,0.524125,0.942106,0.000000,0.994140,2.301193,1.009566,0.764598,0.000000,0.000000,0.000000,0.000000,0.139477,0.000000,0.000000,0.000000,0.097807,0.078589,0.074199,0.063657,0.062040,0.000000,0.000000,0.484231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084882,0.073387,0.131912,0.000000,0.139197,0.322208,0.141357,0.107057,0.000000,0.000000,0.000000
S0004,4,23527,0.000000,0.000000,-0.925961,0.000000,0.000000,0.000000,0.551744,0.000000,0.000000,0.435560,0.000000,0.000000,1.133202,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641255,0.000000,0.606220,0.524125,0.942106,0.000000,0.994140,2.301193,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174895,0.000000,0.000000,0.138066,0.000000,0.000000,0.359209,0.327830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.094669,0.000000,0.089497,0.077377,0.139084,0.000000,0.146766,0.339728,0.000000,0.112879,0.000000,0.000000,0.000000
S0004,5,26198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.551744,0.000000,0.000000,0.435560,0.000000,0.000000,1.133202,1.034212,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.823175,0.000000,0.641254,1.273903,1.818661,1.048251,0.942106,0.000000,0.994140,8.054184,0.000000,0.764598,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174895,0.000000,0.000000,0.138066,0.000000,0.000000,0.359209,0.327830,0.000000,0.000000,0.000000,0.000000,0.000000,0.052015,0.000000,0.045458,0.000000,0.035412,0.070348,0.100431,0.057887,0.052026,0.000000,0.054899,0.444773,0.000000,0.042223,0.000000,0.044529,0.000000
S0004,6,28770,0.837887,1.958433,0.925964,1.786187,0.000000,5.493332,2.758719,3.125524,1.340739,1.306681,0.000000,0.000000,19.264415,0.000000,0.753722,0.000000,0.000000,0.000000,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,-0.636953,0.000002,0.000001,0.471053,0.000000,0.000000,0.000008,0.000000,0.764598,0.000000,0.806348,0.000000,0.021185,0.049516,0.023412,0.045161,0.000000,0.138890,0.069750,0.079024,0.033898,0.033037,0.000000,0.000000,0.487070,0.000000,0.019057,0.000000,0.000000,0.000000,0.000000,0.315665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.157863,0.000000,0.000000,0.000003,0.000000,0.256239,0.000000,0.270230,0.000000
S0004,7,31326,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.551744,0.000002,0.000000,0.435560,0.000000,0.000000,2.266403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.941923,0.000000,0.000000,0.000000,0.641254,0.000000,0.000002,0.524126,0.471053,0.000000,0.000000,2.301201,1.009566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.169574,0.000001,0.000000,0.133866,0.000000,0.000000,0.696559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.159943,0.000000,0.000000,0.000000,0.108888,0.000000,0.000000,0.088999,0.079987,0.000000,0.000000,0.390754,0.171429,0.000000,0.000000,0.000000,0.000000
S0004,8,33875,0.000000,0.000000,-0.925961,0.000000,0.000000,0.686666,0.551744,1.041841,0.000000,0.435560,0.000000,0.000000,3.399605,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.941923,0.000000,0.000000,0.000000,-0.641254,-0.636951,0.000002,0.524126,0.471053,0.000000,0.994140,-2.301193,0.000001,0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096042,0.077171,0.145720,0.000000,0.060921,0.000000,0.000000,0.475494,0.144653,0.000000,0.000000,0.000000,0.000000,0.000000,0.254860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.141815,0.127455,0.000000,0.268989,0.000000,0.000000,0.206881,0.000000,0.000000,0.000000
S0004,9,36497,0.000000,0.979218,0.000000,0.893093,0.000000,1.373333,1.103489,1.562762,0.446913,0.871120,0.000000,0.000000,6.799210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,-0.636953,-0.606218,0.000001,0.471053,0.000000,0.000000,-1.150589,1.009566,0.000000,0.000000,0.806348,0.000000,0.000000,0.069799,0.000000,0.063660,0.000000,0.097891,0.078657,0.111394,0.031856,0.062094,0.000000,0.000000,0.484649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.291717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145887,0.000000,0.000000,0.000000,0.312666,0.000000,0.000000,0.249729,0.000000
S0004,10,39118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.551744,0.520921,0.446913,0.435560,0.000000,0.000000,1.133202,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641255,0.636951,0.606220,0.000000,0.471053,0.000000,0.994140,3.451790,0.000000,0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133836,0.126359,0.108407,0.105653,0.000000,0.000000,0.274879,0.250867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084755,0.084186,0.080124,0.000000,0.062259,0.000000,0.131396,0.456223,0.000000,0.101057,0.000000,0.000000,0.000000
