sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
S0046,0,10086,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,-0.446913,0.000000,0.000000,0.000000,0.000008,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.941923,0.000000,-0.823175,0.000000,-0.000001,0.000000,-0.000002,0.524125,0.000000,0.000000,0.000000,1.150589,-0.000001,0.000000,0.812244,0.000000,-1.095956,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000007,0.999990,0.000000,0.000000,0.000000,0.000000,0.000000,0.274703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152856,0.000000,0.000000,0.000000,0.335558,0.000000,0.000000,0.236883,0.000000,0.000000
S0046,1,12718,0.000000,0.000001,0.925961,0.000000,0.000000,0.686666,0.000001,0.000001,-0.446913,0.000000,0.000000,0.000000,1.133209,1.034212,0.000000,0.000000,0.000000,0.000000,0.805626,0.000000,0.000000,-0.823175,0.000000,0.000000,-0.000002,0.000000,0.524124,0.000000,0.000000,0.000000,1.150597,1.009565,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.244960,0.000000,0.000000,0.181655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299787,0.273597,0.000000,0.000000,0.000000,0.000000,0.187261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121828,0.000000,0.000000,0.000000,0.267447,0.234665,0.000000,0.188799,0.000000,0.000000
S0046,2,15349,0.000000,-0.979217,0.925961,0.000000,-0.753441,0.000002,0.000001,0.000000,-0.446914,0.000000,0.000000,0.000000,1.133209,-0.000000,0.000000,0.000000,0.000000,0.000000,0.805626,0.000000,0.000000,-0.823175,0.000000,0.000000,-0.000002,0.606220,0.524124,0.000000,0.000000,0.000000,1.150597,-0.000001,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.449676,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550323,0.000000,0.000000,0.000000,0.000000,0.000000,0.206634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.155488,0.134432,0.000000,0.000000,0.000000,0.295115,0.000000,0.000000,0.208331,0.000000,0.000000
S0046,3,17922,-0.837885,0.000000,0.000000,0.000000,0.000000,0.686668,0.551743,0.000001,-0.446913,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.805626,0.000000,0.000000,-0.823175,0.000000,0.000000,-0.000002,0.000000,0.524124,0.000000,0.000000,0.000000,1.150597,1.009565,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.554475,0.445525,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121828,0.000000,0.000000,0.000000,0.267447,0.234665,0.000000,0.188799,0.000000,0.000000
S0046,4,20521,-0.837885,0.000000,0.000000,0.000000,0.000000,0.000000,0.551743,0.000001,-0.446913,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.805626,0.000000,0.000000,-0.823175,0.000000,0.000000,-0.000002,0.000000,0.524124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999998,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379200,0.000000,0.000000
S0046,5,23126,-0.837885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,-0.446913,0.000000,0.000000,0.000000,-1.133194,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.823175,0.000000,0.641255,-0.000002,0.606220,0.524124,0.000000,0.000000,0.000000,1.150597,0.000000,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.999998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171714,0.000000,0.162332,0.140349,0.000000,0.000000,0.000000,0.308104,0.000000,0.000000,0.217501,0.000000,0.000000
S0046,6,25736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,-0.446913,0.000000,0.000000,0.000000,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.805626,0.941923,0.000000,0.000000,0.000000,-0.000001,-0.000002,0.606220,1.048249,0.000000,0.000000,0.000000,2.301193,-0.000001,0.000000,0.812244,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110031,0.128646,0.000000,0.000000,0.000000,0.000000,0.000000,0.082797,0.143168,0.000000,0.000000,0.000000,0.314293,0.000000,0.000000,0.110935,0.110130,0.000000
S0046,7,28357,-0.837885,-1.958433,0.000000,-0.893093,-0.753441,-1.373333,-0.551743,-1.041841,-0.893827,-0.435560,0.000000,0.000000,-7.932404,0.000000,0.000000,0.000000,0.000000,0.000000,0.805626,0.000000,0.000000,-0.823175,0.000000,0.641255,-0.000002,0.606220,0.524124,0.000000,0.000000,0.000000,1.150597,0.000000,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177448,0.000000,0.000000,0.000000,0.000000,0.141244,0.000000,0.133527,0.115444,0.000000,0.000000,0.000000,0.253432,0.000000,0.000000,0.178906,0.000000,0.000000
S0046,8,30946,-0.837885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,-0.446913,0.000000,0.000000,0.000000,0.000008,1.034212,0.000000,0.000000,0.000000,0.000000,0.805626,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.636953,0.000000,0.000000,0.000000,0.000000,0.000000,1.150597,0.000000,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000007,0.999991,0.000000,0.000000,0.000000,0.000000,0.291001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.415608,0.000000,0.000000,0.293391,0.000000,0.000000
S0046,9,33567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.551743,0.000001,-0.446913,0.000000,0.000000,0.000000,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.805626,0.000000,0.000000,-0.823175,0.000000,-0.641256,-0.000002,0.606220,0.524124,0.000000,0.000000,0.000000,1.150597,0.000000,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999984,0.000002,0.000000,0.000000,0.000000,0.000000,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.206634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.155488,0.134432,0.000000,0.000000,0.000000,0.295115,0.000000,0.000000,0.208331,0.000000,0.000000
S0046,10,36161,-0.837885,0.000000,0.000000,0.000000,0.000000,0.000000,0.551743,0.000001,-0.446913,0.000000,0.000000,0.000000,0.000000,-1.034212,0.000000,0.000000,0.000000,0.000000,0.805626,0.000000,0.000000,-0.823175,0.000000,-0.000001,-0.000002,0.000000,0.524124,0.000000,0.000000,0.000000,1.150597,0.000000,0.000000,0.812244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999998,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.159183,0.000000,0.000000,0.000000,0.349450,0.000000,0.000000,0.246688,0.000000,0.000000
