sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
S0008,0,20082,-0.837887,-0.979217,0.925961,0.893093,0.000000,-1.373331,0.000001,0.520922,-1.133202,0.000000,1.034212,0.000000,-0.753722,-0.808875,-0.865126,1.106320,0.000000,0.000000,0.000002,0.000000,0.000000,-0.000001,0.000000,0.000001,0.636953,0.000002,0.000000,0.000001,1.009564,0.000000,0.000000,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.206664,0.199329,0.000000,0.000000,0.000000,0.116264,0.000000,0.000000,0.000000,0.000000,0.000000,0.230825,0.000000,0.000000,0.000000,0.246918,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.259677,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.411585,0.000000,0.000000,0.328736,0.000000
S0008,1,22693,-0.837887,-0.979217,0.925961,0.893093,0.000000,-1.373331,0.000001,0.520922,-1.133202,0.000000,1.034212,0.000000,-0.753722,-0.808875,-0.865126,1.106320,0.000000,0.000000,0.000002,0.000000,0.000000,-0.000001,0.000000,0.000001,0.636953,-0.606218,1.150597,0.000001,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206664,0.199329,0.000000,0.000000,0.000000,0.116264,0.000000,0.000000,0.000000,0.000000,0.000000,0.230825,0.000000,0.000000,0.000000,0.246918,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.227718,0.000000,0.000000,0.000000,0.000000,0.000000,0.411351,0.360930,0.000000,0.000000,0.000000,0.000000
S0008,2,25353,-0.837887,-0.979217,0.925961,0.893093,0.000000,-1.373331,0.000001,0.000000,-1.133202,0.000000,1.034212,0.000000,-0.753722,-0.808875,-0.865126,1.106320,0.000000,0.000000,0.000002,0.000000,0.000000,-0.823176,0.000000,-0.641253,-1.273905,-1.212439,-4.602386,-0.524123,0.000000,0.000000,-0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233853,0.225552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261192,0.000000,0.000000,0.000000,0.279403,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0008,3,27897,-0.837887,0.000000,0.000000,0.000000,-0.753441,-1.373333,0.000000,0.000000,-2.266403,0.000000,1.034211,0.435560,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000002,0.000000,-0.736899,0.000001,0.636953,-0.606220,0.000000,0.000002,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296346,0.000000,0.000000,0.000000,0.703654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.386848,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.613150,0.000000,0.000000,0.000000,0.000000
S0008,4,30508,-0.837887,0.000000,0.000000,0.000000,-0.753441,-1.373333,-0.551743,0.000000,-3.399605,-0.446914,-1.034211,0.000000,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.000000,0.000000,0.877956,0.000000,-0.736899,0.000001,0.636953,0.000000,1.150597,0.524126,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209077,0.000000,0.000000,0.000000,0.151685,0.000000,0.124816,0.000000,0.000000,0.000000,0.274004,0.240418,0.000000,0.000000,0.000000,0.000000
S0008,5,33129,-0.837887,0.000000,0.000000,0.000000,-0.753441,-0.686666,0.000000,0.000000,-2.266403,0.000000,0.000000,0.435560,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.000000,0.941923,-0.000002,0.000000,-0.736899,0.641255,0.636953,0.000000,3.451790,0.524126,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130721,0.000000,0.000000,0.000000,0.088994,0.088397,0.000000,0.072739,0.000000,0.000000,0.000000,0.479042,0.140108,0.000000,0.000000,0.000000,0.000000
S0008,6,35729,-0.837887,-0.979217,0.000000,0.000000,-0.753441,-0.686666,0.000001,0.520920,-2.266411,-0.000001,0.000000,0.000000,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.000000,0.941923,0.000000,0.000000,-0.736899,0.641255,0.636953,0.606220,2.301193,0.000000,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.999998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153480,0.000000,0.000000,0.000000,0.104488,0.103787,0.098779,0.000000,0.000000,0.000000,0.000000,0.374964,0.164502,0.000000,0.000000,0.000000,0.000000
S0008,7,38311,-0.837887,-0.979217,0.000000,0.000000,-0.753441,-1.373333,-0.551743,-0.520921,-4.532803,-0.000001,0.000000,0.000000,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.736899,0.000001,0.000002,-0.606218,0.000000,0.000000,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999997,0.000000,0.000000,0.000000,0.000000
S0008,8,40933,-0.837887,0.000000,0.925961,0.893094,0.000000,-0.686665,0.551745,0.520921,1.133198,-0.000001,1.034211,0.435560,-0.753722,-0.808875,-0.865126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641255,0.636951,-0.606220,1.150597,0.000000,-1.009564,0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168519,0.162538,0.000000,0.000000,0.100414,0.094804,0.000000,0.079269,0.000000,0.000000,0.206235,0.188220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.221133,0.219649,0.000000,0.000000,0.162440,0.000000,0.000000,0.396777,0.000000,0.000000,0.000000,0.000000,0.000000
S0008,9,43494,-0.837887,0.000000,0.925961,0.893094,0.000000,-0.686665,-0.551743,0.520921,-1.133205,-0.000001,1.034212,0.435560,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.636951,0.000000,0.000000,-0.524124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.243050,0.234423,0.000000,0.000000,0.000000,0.136734,0.000000,0.114328,0.000000,0.000000,0.000000,0.271465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0008,10,46120,-0.837887,0.000000,0.925961,0.893094,0.000000,-0.686665,0.000001,0.000000,-1.133205,-0.000001,1.034211,0.435560,0.000000,0.000000,-0.865126,0.000000,0.000000,0.000000,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,0.636951,0.000000,1.150597,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281547,0.271554,0.000000,0.000000,0.000000,0.000000,0.000000,0.132436,0.000000,0.000000,0.000000,0.314462,0.000000,0.000000,0.000000,0.000000,0.000000,0.345093,0.000000,0.000000,0.000000,0.000000,0.233361,0.000000,0.000001,0.000000,0.000000,0.000000,0.421545,0.000000,0.000000,0.000000,0.000000,0.000000
