sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
S0047,0,9382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.551743,-0.000001,0.446914,0.000000,0.000000,0.000000,3.399605,-1.034211,0.000000,0.000000,0.000000,-1.106320,-0.000002,-0.941923,0.000000,-0.823175,-0.736900,-1.282511,-0.636951,-0.606218,0.000000,-0.471053,0.000000,0.000000,-2.301193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125446,0.000000,0.101611,0.000000,0.000000,0.000000,0.772943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0047,1,11976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,-0.551745,0.000000,0.446913,0.000000,0.000000,0.000000,2.266403,-1.034211,0.000000,0.000000,0.000000,-1.106320,-0.805630,-0.941923,0.000000,-0.823175,0.000000,-1.923765,-0.636951,-1.212437,-0.524124,0.000000,0.000000,0.000000,-3.451790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.164711,0.000000,0.000000,0.000000,0.835289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0047,2,14647,0.000000,0.979218,0.000000,1.786187,0.000000,4.806665,1.655232,2.083681,1.340739,0.871120,0.000000,0.000000,15.864811,-1.034211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.877958,-0.823176,-0.736899,-0.641254,0.000000,0.000004,-0.524124,0.471053,0.000000,-0.994140,0.000008,0.000000,-0.764598,0.000000,0.000000,0.000000,0.000000,0.033321,0.000000,0.060780,0.000000,0.163561,0.056324,0.070903,0.045623,0.029642,0.000000,0.000000,0.539846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650811,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.349181,0.000000,0.000000,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000
S0047,3,17258,0.000000,0.000000,-0.925961,0.000000,0.000000,1.373333,0.551744,0.000000,0.000000,0.435560,0.000000,0.000000,4.532799,-1.034211,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.877958,-0.823176,-0.736899,-0.641254,-0.636951,0.000004,-0.524124,0.000000,0.000000,-0.994140,0.000008,-1.009564,-0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.199223,0.080039,0.000000,0.000000,0.063185,0.000000,0.000000,0.657553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999987,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000
S0047,4,19846,0.000000,-0.000001,-0.925961,0.000000,-0.753441,0.686668,-0.551744,-0.520921,0.000000,0.000000,0.000000,0.000000,1.133194,-2.068423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.877958,-0.823176,-0.736899,-0.641254,0.000000,0.000004,0.000001,0.000000,0.000000,-0.994140,-1.150589,1.009566,-0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.622681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.465136,0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.534861,0.000000,0.000000,0.000000,0.000000
S0047,5,22501,-0.837885,-0.979217,-0.925961,0.000000,-0.753441,-0.686665,-0.551744,-0.520920,0.000000,-0.435560,0.000000,0.000000,-3.399605,-2.068423,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.877958,0.000000,0.000000,-0.641255,0.000002,0.000002,0.000000,0.000000,0.000000,0.000000,1.150597,1.009566,-0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.288980,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.378719,0.332299,0.000000,0.000000,0.000000,0.000000
S0047,6,25078,0.000000,0.000000,-0.925961,-0.893093,0.000000,0.000000,0.000000,-0.520922,0.000000,0.000000,0.000000,0.000000,-1.133202,-2.068423,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.877958,-0.823176,-0.736899,0.000001,0.000002,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,-0.764598,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521256,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.478740,0.000000
S0047,7,27700,0.000000,0.000000,-0.925961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.068423,0.000000,0.000000,0.000000,-1.106320,0.000000,0.000000,0.877958,-0.823176,-0.736899,-0.000001,1.273905,0.606222,0.524126,0.000000,0.000000,0.000000,4.602394,1.009566,0.000000,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090506,0.000000,0.000000,0.000000,0.131323,0.062494,0.054031,0.000000,0.000000,0.000000,0.474448,0.104073,0.000000,0.000000,0.083124,0.000000
S0047,8,30277,0.000000,0.000000,-0.925961,0.000000,0.000000,0.000000,0.551744,0.000000,0.000000,0.435560,0.000000,0.000000,3.399605,-1.034211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.877958,-0.823176,-0.736899,-1.282511,-1.273903,-1.212437,-1.048250,0.000000,0.000000,-0.994140,-5.752983,-1.009564,-0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125771,0.000000,0.000000,0.099286,0.000000,0.000000,0.774943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0047,9,32855,0.000000,0.979218,0.000000,0.893093,0.000000,3.433334,1.103488,1.562761,0.893826,0.871120,0.000000,0.000000,12.465218,1.034213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.941923,0.877958,-0.823176,-0.736899,-0.641255,-0.636951,-1.212437,-0.524125,0.000000,0.000000,-0.994140,-3.451790,0.000001,-0.764598,-0.812244,0.806348,0.000000,0.000000,0.042142,0.000000,0.038435,0.000000,0.147758,0.047490,0.067255,0.038467,0.037490,0.000000,0.000000,0.536455,0.044509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.478742,0.000000
